lab_id	international_id	avg_coverage	BC	Common_name	BioSample	SampleName
185616	HOLUSAM003128590796	18.81097	HO	Holstein		
185617	HOLUSAM000142658451	22.3429	HO	Holstein		
185618	HOLUSAM003013475226	21.31613	HO	Holstein		
185619	HOLUSAM003125170883	21.33871	HO	Holstein		
185620	HOLUSAM000072969606	20.77581	HO	Holstein		
185621	HOLUSAM003011527364	21.20419	HO	Holstein		
185622	HOLUSAM000138122625	22.09936	HO	Holstein		
185623	HOLUSAM000069983398	22.09355	HO	Holstein		
185624	HOLUSAM000070776783	19.91645	HO	Holstein		
185625	HOLITAM033990367800	22.22323	HO	Holstein		
185626	HOLUSAM000069833043	22.10645	HO	Holstein		
185627	HOLCANM000108737099	21.07903	HO	Holstein		
185628	HOLCANM000109538236	19.48742	HO	Holstein		
185629	HOLCHEM0658146e+011	20.70226	HO	Holstein		
185630	HOLUSAM003129037765	17.00677	HO	Holstein		
185631	HOLUSAM000073963293	19.10839	HO	Holstein		
185632	HOLDEUM000538771554	18.0371	HO	Holstein		
185633	HOLUSAM003125201927	21.83936	HO	Holstein		
185634	HOLUSAM003012170476	17.25677	HO	Holstein		
185635	HOLUSAM003126477819	22.22613	HO	Holstein		
185636	HOLUSAM000065283041	20.66516	HO	Holstein		
185637	HOLUSAM003129037893	21.11065	HO	Holstein		
185639	HOLUSAM000070626040	21.47516	HO	Holstein		
185641	HOLCANM000007525863	19.76678	HO	Holstein		
185643	HOLUSAM000072053410	23.06258	HO	Holstein		
185644	HOLUSAM000072353554	22.72387	HO	Holstein		
185646	HOLUSAM000069716820	20.22839	HO	Holstein		
185647	HOLUSAM003009533223	20.05194	HO	Holstein		
185648	HOLUSAM003012130529	20.92	HO	Holstein		
185649	HOLUSAM000071451771	19.67064	HO	Holstein		
185650	HOLUSAM000070626136	22.06581	HO	Holstein		
185651	HOLUSAM003011001484	14.8229	HO	Holstein		
185652	HOLUSAM003009533335	24.32581	HO	Holstein		
185653	HOLUSAM003014561990	21.67645	HO	Holstein		
185654	HOLUSAM003130010371	22.6929	HO	Holstein		
185655	HOLUSAM000071577460	18.67677	HO	Holstein		
185656	HOLUSAM000074564764	23.02806	HO	Holstein		
185657	HOLUSAM003124584893	18.02387	HO	Holstein		
185658	HOLUSAM003125519831	18.66226	HO	Holstein		
185659	HOLUSAM003131131371	21.16226	HO	Holstein		
185660	HOLUSAM000069763386	22.65419	HO	Holstein		
185661	HOLITAM033990320474	21.77097	HO	Holstein		
185662	HOLUSAM000072332709	21.39645	HO	Holstein		
185663	HOLAUSM000H01786521	20.73968	HO	Holstein		
185664	HOLUSAM000073757159	22.09355	HO	Holstein		
185665	HOLUSAM003127334880	22.84226	HO	Holstein		
185666	HOLUSAM000071441858	16.96194	HO	Holstein		
185667	HOLUSAM003010356563	20.65032	HO	Holstein		
185668	HOLUSAM000074228150	22.4071	HO	Holstein		
185669	HOLUSAM000059014733	18.60903	HO	Holstein		
185670	HOLUSAM003131131499	21.33613	HO	Holstein		
185671	HOLNLDM000965813332	23.06129	HO	Holstein		
185672	HOLUSAM000071689555	21.3171	HO	Holstein		
185673	HOLUSAM003128043687	21.43226	HO	Holstein		
185674	HOLUSAM000072436632	17.64968	HO	Holstein		
185675	HOLUSAM003128824393	23.50613	HO	Holstein		
185676	HOLUSAM003124837856	20.9729	HO	Holstein		
185677	HOLUSAM003009329221	16.04032	HO	Holstein		
185678	HOLUSAM003127292468	23.53935	HO	Holstein		
185679	HOLUSAM003013001475	19.41903	HO	Holstein		
185680	HOLUSAM000065917481	20.57355	HO	Holstein		
185681	HOLUSAM000066636657	22.26	HO	Holstein		
185682	HOLUSAM003008897701	22.92581	HO	Holstein		
185683	HOLUSAM000070594710	17.75968	HO	Holstein		
185684	HOLUSAM003009554537	19.12097	HO	Holstein		
185685	HOLUSAM000071640121	20.25387	HO	Holstein		
185686	HOLUSAM000070271449	22.32806	HO	Holstein		
185687	HOLUSAM000071181777	21.82839	HO	Holstein		
185688	HOLUSAM000071813244	24.08968	HO	Holstein		
185689	HOLUSAM000072512169	22.32936	HO	Holstein		
185690	HOLUSAM000071856729	16.05903	HO	Holstein		
185691	HOLUSAM000072395619	18.81258	HO	Holstein		
185692	HOLUSAM003012130506	21.30355	HO	Holstein		
185693	HOLUSAM003012560018	22.99161	HO	Holstein		
185694	HOLUSAM000140331158	21.66774	HO	Holstein		
185695	HOLUSAM000071060382	24.11387	HO	Holstein		
185696	HOLUSAM003004385540	22.11097	HO	Holstein		
185697	HOLUSAM000139383375	18.16581	HO	Holstein		
185698	JER260M003126073776	21.37677	JER	Jersey		
185699	JER116M003011609959	24.09871	JER	Jersey		
185700	JER125M003012576023	21.72032	JER	Jersey		
185701	JER111M003011199089	23.15322	JER	Jersey		
185702	JER199M000071199883	16.56742	JER	Jersey		
185703	JER294M000067294365	21.59484	JER	Jersey		
185704	JER485M000067485146	23.29968	JER	Jersey		
185723	UMCUSAU000000185723	8.510645	BBA	Ancient bovid	SAMN04028906	CPC98
193865	HOLUSAM003004672703	35.67839	HO	Holstein		
193866	HOLUSAM003005592643	17.77806	HO	Holstein		
193867	HOLUSAM003008328651	20.86419	HO	Holstein		
193868	HOLUSAM003008609342	20.40548	HO	Holstein		
193869	HOLUSAM003009554492	20.36645	HO	Holstein		
193870	HOLUSAM003009554550	28.11161	HO	Holstein		
193871	HOLUSAM003009999534	25.10387	HO	Holstein		
193872	HOLUSAM003011001431	22.22355	HO	Holstein		
193873	HOLUSAM003011129891	32.29742	HO	Holstein		
193874	HOLUSAM003011129891	17.28193	HO	Holstein		
193875	HOLUSAM003011538234	15.51097	HO	Holstein		
193876	HOLUSAM003011639727	17.84129	HO	Holstein		
193877	HOLUSAM003011776162	20.26484	HO	Holstein		
193878	HOLUSAM003012130424	17.26742	HO	Holstein		
193879	HOLUSAM003012560076	12.37484	HO	Holstein		
193880	HOLUSAM003012644308	17.28774	HO	Holstein		
193881	HOLUSAM003013071694	20.98871	HO	Holstein		
193882	HOLUSAM003013614139	16.85032	HO	Holstein		
193883	HOLUSAM003013721550	36.73355	HO	Holstein		
193884	HOLUSAM003014334883	15.90065	HO	Holstein		
193885	HOLUSAM003014467478	20.46516	HO	Holstein		
193886	HOLUSAM003123885895	31.96387	HO	Holstein		
193887	HOLCANM000005508273	17.95387	HO	Holstein		
193888	HOLCANM000006392464	20.51774	HO	Holstein		
193889	HOLCANM000006479076	34.21936	HO	Holstein		
193890	HOLCANM000007306999	28.10935	HO	Holstein		
193891	HOLCANM000007525863	17.06581	HO	Holstein		
193892	HOLCANM000007832132	21.46613	HO	Holstein		
193893	HOLCANM000007832261	21.37742	HO	Holstein		
193894	HOLCANM000008533955	21.6429	HO	Holstein		
193895	HOLCANM000008829505	19.20807	HO	Holstein		
193896	HOLCANM000008932051	20.50548	HO	Holstein		
193897	HOLCANM000009052036	23.52645	HO	Holstein		
193898	HOLCANM000009065303	33.87064	HO	Holstein		
193899	HOLCANM000009098184	19.55807	HO	Holstein		
193900	HOLCANM000009111868	15.22323	HO	Holstein		
193901	HOLCANM000009211517	15.21677	HO	Holstein		
193902	HOLCANM000009312098	15.46387	HO	Holstein		
193903	HOLCANM000009312100	21.66936	HO	Holstein		
193904	HOLCANM000010633413	20.80419	HO	Holstein		
193905	HOLCANM000101431884	18.94742	HO	Holstein		
193906	HOLCANM000102482618	15.27516	HO	Holstein		
193907	HOLCANM000103923456	22.53032	HO	Holstein		
193908	HOLCANM000105934526	18.84064	HO	Holstein		
193909	HOLCANM000105973424	19.30871	HO	Holstein		
193910	HOLCANM000107931128	22.12226	HO	Holstein		
193911	HOLHUNM003035045222	22.03323	HO	Holstein		
193912	HOLNLDM000373311112	19.28	HO	Holstein		
193913	HOLNLDM000486664491	20.58226	HO	Holstein		
193914	HOLUSAM000001428649	18.32161	HO	Holstein		
193915	HOLUSAM000051865344	20.05258	HO	Holstein		
193916	HOLUSAM000052357952	17.64258	HO	Holstein		
193917	HOLUSAM000052464283	29.45387	HO	Holstein		
193918	HOLUSAM000052805705	26.73161	HO	Holstein		
193919	HOLUSAM000052805710	32.71161	HO	Holstein		
193920	HOLUSAM000055181279	18.30839	HO	Holstein		
193921	HOLUSAM000055969491	22.20258	HO	Holstein		
193922	HOLUSAM000060919227	17.7329	HO	Holstein		
193923	HOLUSAM000060919279	18.85935	HO	Holstein		
193924	HOLUSAM000061340706	28.29839	HO	Holstein		
193925	HOLUSAM000061363515	19.79516	HO	Holstein		
193926	HOLUSAM000061365427	14.60097	HO	Holstein		
193927	HOLUSAM000061807236	14.94581	HO	Holstein		
193928	HOLUSAM000061898214	17.42323	HO	Holstein		
193929	HOLUSAM000062297916	37.17065	HO	Holstein		
193930	HOLUSAM000062473535	19.61903	HO	Holstein		
193931	HOLUSAM000062744496	18.21871	HO	Holstein		
193932	HOLUSAM000062775439	20.45484	HO	Holstein		
193933	HOLUSAM000062816965	16.78323	HO	Holstein		
193934	HOLUSAM000062848185	22.78129	HO	Holstein		
193935	HOLUSAM000062897602	22.47097	HO	Holstein		
193936	HOLUSAM000062952704	18.56258	HO	Holstein		
193937	HOLUSAM000062996080	20.37742	HO	Holstein		
193938	HOLUSAM000063050142	26.96258	HO	Holstein		
193939	HOLUSAM000063158970	32.22161	HO	Holstein		
193940	HOLUSAM000063563575	20.11129	HO	Holstein		
193941	HOLUSAM000063563627	22.84516	HO	Holstein		
193942	HOLUSAM000064010212	16.09419	HO	Holstein		
193943	HOLUSAM000064821546	20.14032	HO	Holstein		
193944	HOLUSAM000064881180	20.24806	HO	Holstein		
193945	HOLUSAM000065744481	37.93193	HO	Holstein		
193946	HOLUSAM000065801475	21.48419	HO	Holstein		
193947	HOLUSAM000065945271	18.19419	HO	Holstein		
193948	HOLUSAM000066551097	21.88613	HO	Holstein		
193949	HOLUSAM000068863313	23.61677	HO	Holstein		
193950	HOLUSAM000069087180	25.54968	HO	Holstein		
193951	HOLUSAM000069092963	17.91226	HO	Holstein		
193952	HOLUSAM000069169833	18.09484	HO	Holstein		
193953	HOLUSAM000069360508	22.00806	HO	Holstein		
193954	HOLUSAM000069822392	18.01581	HO	Holstein		
193955	HOLUSAM000069990238	19.2529	HO	Holstein		
193956	HOLUSAM000069997987	16.89871	HO	Holstein		
193957	HOLUSAM000070020589	17.66613	HO	Holstein		
193958	HOLUSAM000070071615	22.06581	HO	Holstein		
193959	HOLUSAM000070197812	19.4829	HO	Holstein		
193960	HOLUSAM000070316390	21.71774	HO	Holstein		
193961	HOLUSAM000070346735	26.17484	HO	Holstein		
193962	HOLUSAM000070541614	21.64581	HO	Holstein		
193963	HOLUSAM000070581121	19.00387	HO	Holstein		
193964	HOLUSAM000070592260	22.21323	HO	Holstein		
193965	HOLUSAM000070611175	22.60258	HO	Holstein		
193966	HOLUSAM000070713843	18.9929	HO	Holstein		
193967	HOLUSAM000070750480	15.86645	HO	Holstein		
193968	HOLUSAM000071025032	24.53032	HO	Holstein		
193969	HOLUSAM000071074447	15.72387	HO	Holstein		
193970	HOLUSAM000071178744	22.37839	HO	Holstein		
193971	HOLUSAM000071206929	30.34258	HO	Holstein		
193972	HOLUSAM000071647608	17.53581	HO	Holstein		
193973	HOLUSAM000071813443	19.99677	HO	Holstein		
193974	HOLUSAM000071894815	19.11871	HO	Holstein		
193975	HOLUSAM000071922203	24.62097	HO	Holstein		
193976	HOLUSAM000072090532	18.03742	HO	Holstein		
193977	HOLUSAM000072539204	21.05323	HO	Holstein		
193978	HOLUSAM000072944393	32.23774	HO	Holstein		
193979	HOLUSAM000073241506	20.41419	HO	Holstein		
193980	HOLUSAM000124351497	21.87355	HO	Holstein		
193981	HOLUSAM000124819885	21.20839	HO	Holstein		
193982	HOLUSAM000130304597	19.59742	HO	Holstein		
193983	HOLUSAM000131778076	28.31129	HO	Holstein		
193984	HOLUSAM000133227606	20.86903	HO	Holstein		
193985	HOLUSAM000133958964	15.93161	HO	Holstein		
193986	HOLUSAM000134408510	19.73064	HO	Holstein		
193987	HOLUSAM000134603522	44.27387	HO	Holstein		
193988	HOLUSAM000135139219	19.33839	HO	Holstein		
193989	HOLUSAM000135143573	14.81677	HO	Holstein		
193990	HOLUSAM000135389931	20.03355	HO	Holstein		
193991	HOLUSAM000135585010	18.02226	HO	Holstein		
193992	HOLUSAM000135647723	22.93645	HO	Holstein		
193993	HOLUSAM000135826203	34.65968	HO	Holstein		
193994	HOLUSAM000135920813	23.75645	HO	Holstein		
193995	HOLUSAM000136911070	29.75839	HO	Holstein		
193996	HOLUSAM000137033416	19.74484	HO	Holstein		
193997	HOLUSAM000137181436	23.75258	HO	Holstein		
193998	HOLUSAM000137541117	16.70581	HO	Holstein		
193999	HOLUSAM000139119879	17.05968	HO	Holstein		
194000	HOLUSAM000140190245	21.97613	HO	Holstein		
194001	HOLUSAM000140904873	16.25645	HO	Holstein		
194002	HOLUSAM000207182495	16.17064	HO	Holstein		
194003	GVHUSAM00AMGV405990	10.27387	GEL	Gelbvieh	SAMN02843073	GVHUSAM00AMGV405990
194004	HOL840M003012503598	36.72677	HO	Holstein	SAMN09519608	HOL840M003012503598
194005	HOL840M003013523361	38.38774	HO	Holstein	SAMN09519607	HOL840M003013523361
194006	HOL840M003014334782	35.32806	HO	Holstein	SAMN09519616	HOL840M003014334782
194007	HOL840M003123600774	34.79129	HO	Holstein	SAMN09519617	HOL840M003123600774
194008	HOL840M003123600913	30.26097	HO	Holstein	SAMN09519623	HOL840M003123600913
194009	HOL840M003124584834	37.51548	HO	Holstein	SAMN09519621	HOL840M003124584834
194010	HOL840M003124720445	40.99871	HO	Holstein	SAMN09519624	HOL840M003124720445
194011	HOL840M003125079126	38.72677	HO	Holstein	SAMN09519604	HOL840M003125079126
194012	HOL840M003125170885	43.16387	HO	Holstein	SAMN09519618	HOL840M003125170885
194013	HOL840M003125479421	36.20935	HO	Holstein	SAMN09519610	HOL840M003125479421
194014	HOL840M003128043640	37.24419	HO	Holstein	SAMN09519630	HOL840M003128043640
194015	HOL840M003128043644	34.96032	HO	Holstein	SAMN09519631	HOL840M003128043644
194016	HOL840M003128792954	25.21871	HO	Holstein	SAMN09519615	HOL840M003128792954
194017	HOL840M003129016258	37.10677	HO	Holstein	SAMN09519622	HOL840M003129016258
194018	HOL840M003129038218	32.12355	HO	Holstein	SAMN09519614	HOL840M003129038218
194019	HOL840M003129128755	33.53387	HO	Holstein	SAMN09519634	HOL840M003129128755
194020	HOL840M003130641747	41.53129	HO	Holstein	SAMN09519619	HOL840M003130641747
194021	HOL840M003130854065	29.96839	HO	Holstein	SAMN09519625	HOL840M003130854065
194022	HOL840M003131131371	37.28161	HO	Holstein	SAMN09519628	HOL840M003131131371
194023	HOL840M003131131453	34.80774	HO	Holstein	SAMN09519633	HOL840M003131131453
194024	HOLAUSM000A00000209	6.62871	HO	Holstein	SAMN02671728	Btau_HOL_0130
194025	HOLAUSM000A00000378	12.31742	HO	Holstein	SAMN02647168	Btau_HOL_0001
194026	HOLAUSM000A00003312	10.55742	HO	Holstein	SAMN02671725	Btau_HOL_0127
194027	HOLAUSM000A00004594	5.180645	HO	Holstein	SAMN02666026	Btau_HOL_0002
194028	HOLAUSM000A00004664	4.610645	HO	Holstein	SAMN02670933	Btau_HOL_0003
194029	HOLAUSM000A00004778	12.95903	HO	Holstein	SAMN02671724	Btau_HOL_0126
194030	HOLAUSM000A00005285	3.93871	HO	Holstein	SAMN02670934	Btau_HOL_0004
194031	HOLAUSM000A00005352	4.33871	HO	Holstein	SAMN02670935	Btau_HOL_0005
194032	HOLAUSM000A00005430	4.907097	HO	Holstein	SAMN02671543	Btau_HOL_0006
194033	HOLAUSM000A00005625	11.00968	HO	Holstein	SAMN02671544	Btau_HOL_0007
194034	HOLAUSM000A00006192	4.90129	HO	Holstein	SAMN02671545	Btau_HOL_0008
194035	HOLAUSM000A00006618	7.950645	HO	Holstein	SAMN02671546	Btau_HOL_0009
194036	HOLAUSM000A00006889	11.20968	HO	Holstein	SAMN02671547	Btau_HOL_0010
194037	HOLAUSM000A00006901	4.911935	HO	Holstein	SAMN02671548	Btau_HOL_0011
194038	HOLAUSM000A00007245	2.949677	HO	Holstein	SAMN02671549	Btau_HOL_0012
194039	HOLAUSM000A00007691	4.827742	HO	Holstein	SAMN02671550	Btau_HOL_0013
194040	HOLAUSM000A00007765	9.814516	HO	Holstein	SAMN02671551	Btau_HOL_0014
194041	HOLAUSM000A00007988	9.406775	HO	Holstein	SAMN02671726	Btau_HOL_0128
194042	HOLAUSM000A00008439	5.370968	HO	Holstein	SAMN02671552	Btau_HOL_0015
194043	HOLAUSM000A00008927	5.462581	HO	Holstein	SAMN02671553	Btau_HOL_0016
194044	HOLAUSM000A00008939	5.314194	HO	Holstein	SAMN02671554	Btau_HOL_0017
194045	HOLAUSM000A00008941	10.90968	HO	Holstein	SAMN02671555	Btau_HOL_0018
194046	HOLAUSM000A00009032	6.033226	HO	Holstein	SAMN02671556	Btau_HOL_0019
194047	HOLAUSM000A00009209	15.30677	HO	Holstein	SAMN02671557	Btau_HOL_0020
194048	HOLAUSM000A00009311	9.403548	HO	Holstein	SAMN02671558	Btau_HOL_0021
194049	HOLAUSM000A00009468	5.001613	HO	Holstein	SAMN02671559	Btau_HOL_0022
194050	HOLAUSM000A00009550	12.83452	HO	Holstein	SAMN02671729	Btau_HOL_0131
194051	HOLAUSM000A00009559	16.3829	HO	Holstein	SAMN02671560	Btau_HOL_0023
194052	HOLAUSM000A00009560	9.675667	HO	Holstein	SAMN02671561	Btau_HOL_0024
194053	HOLAUSM000A00009576	10.59742	HO	Holstein	SAMN02671562	Btau_HOL_0025
194054	HOLAUSM000A00009624	4.654839	HO	Holstein	SAMN02671563	Btau_HOL_0026
194055	HOLAUSM000A00009637	12.02677	HO	Holstein	SAMN02671564	Btau_HOL_0027
194056	HOLAUSM000A00009677	9.077097	HO	Holstein	SAMN02671565	Btau_HOL_0028
194057	HOLAUSM000A00009753	4.901613	HO	Holstein	SAMN02671727	Btau_HOL_0129
194058	HOLAUSM000A00009763	6.251935	HO	Holstein	SAMN02671566	Btau_HOL_0029
194059	HOLAUSM000A00010139	14.93355	HO	Holstein	SAMN02671567	Btau_HOL_0030
194060	HOLAUSM000A00010173	5.277742	HO	Holstein	SAMN02671568	Btau_HOL_0031
194061	HOLAUSM000A00010179	13.6229	HO	Holstein	SAMN02671730	Btau_HOL_0132
194062	HOLAUSM000A00010199	5.010645	HO	Holstein	SAMN02671569	Btau_HOL_0032
194063	HOLAUSM000A00010228	2.981936	HO	Holstein	SAMN02671570	Btau_HOL_0033
194064	HOLAUSM000H00802320	4.773226	HO	Holstein	SAMN02671571	Btau_HOL_0034
194065	HOLAUSM000H00827500	5.81742	HO	Holstein	SAMN02671572	Btau_HOL_0035
194066	HOLAUSM000H00834611	12.65226	HO	Holstein	SAMN02671731	Btau_HOL_0133
194067	HOLAUSM000H00851470	4.810968	HO	Holstein	SAMN02671573	Btau_HOL_0036
194068	HOLAUSM000H00860935	9.289032	HO	Holstein	SAMN02671574	Btau_HOL_0037
194069	HOLAUSM000H00913259	4.800645	HO	Holstein	SAMN02671575	Btau_HOL_0038
194070	HOLAUSM000H01012114	4.487097	HO	Holstein	SAMN02671576	Btau_HOL_0039
194072	HOLAUSM000H01059976	16.16097	HO	Holstein	SAMN02671578	Btau_HOL_0041
194073	HOLAUSM000H01251962	18.19871	HO	Holstein	SAMN02671579	Btau_HOL_0042
194074	HOLAUSM000H01313722	8.829032	HO	Holstein	SAMN02671580	Btau_HOL_0043
194075	HOLAUSM000H01327643	22.42903	HO	Holstein	SAMN02671581	Btau_HOL_0044
194076	HOLCANM000000294213	8.564194	HO	Holstein	SAMN02671732	Btau_HOL_0134
194077	HOLCANM000000371440	16.8529	HO	Holstein	SAMN02671585	Btau_HOL_0048
194078	HOLCANM000000402729	14.21742	HO	Holstein	SAMN02671586	Btau_HOL_0049
194079	HOLCANM000012192478	34.67742	HO	Holstein	SAMN09519626	HOLCANM000012192478
194080	HOLCANM000109127990	34.40097	HO	Holstein	SAMN09519627	HOLCANM000109127990
194081	HOLCANM000109243044	35.76323	HO	Holstein	SAMN09519605	HOLCANM000109243044
194082	HOLDEUM000578194407	7.348064	HO	Holstein	SAMN02671455	Btau_HOL_0061
194083	HOLDEUM000768076721	8.586774	HO	Holstein	SAMN02671456	Btau_HOL_0062
194084	HOLDEUM001004438700	9.181935	HO	Holstein	SAMN02671457	Btau_HOL_0063
194085	HOLDEUM001020475657	10.31258	HO	Holstein	SAMN02671458	Btau_HOL_0064
194086	HOLDNKM000000018382	6.715484	HO	Holstein	SAMN02671459	Btau_HOL_0065
194087	HOLDNKM000000232851	8.636129	HO	Holstein	SAMN02671460	Btau_HOL_0066
194088	HOLDNKM000000238068	8.376774	HO	Holstein	SAMN02671461	Btau_HOL_0067
194089	HOLDNKM000000238091	8.88742	HO	Holstein	SAMN02671462	Btau_HOL_0068
194090	HOLDNKM000000240020	5.147419	HO	Holstein	SAMN02671463	Btau_HOL_0069
194091	HOLDNKM000000241920	6.673226	HO	Holstein	SAMN02671464	Btau_HOL_0070
194092	HOLDNKM000000241941	8.639032	HO	Holstein	SAMN02671465	Btau_HOL_0071
194093	HOLDNKM000000244858	9.797097	HO	Holstein	SAMN02671466	Btau_HOL_0072
194094	HOLDNKM000000248199	8.756452	HO	Holstein	SAMN02671467	Btau_HOL_0073
194095	HOLDNKM000000248526	8.271613	HO	Holstein	SAMN02671468	Btau_HOL_0074
194096	HOLDNKM000000248700	8.238065	HO	Holstein	SAMN02671469	Btau_HOL_0075
194097	HOLFINM000000092980	9.779033	HO	Holstein	SAMN02671470	Btau_HOL_0076
194098	HOLFRAM002290038601	13.82323	HO	Holstein	SAMN02671588	Btau_HOL_0051
194099	HOLFRAM002290038601	20.48387	HO	Holstein	SAMN02671613	Btau_HOL_0103
194100	HOLFRAM002296001756	20.07871	HO	Holstein	SAMN02671614	Btau_HOL_0104
194101	HOLFRAM002989026154	5.206451	HO	Holstein	SAMN02671471	Btau_HOL_0077
194102	HOLFRAM002997001110	13.82677	HO	Holstein	SAMN02671616	Btau_HOL_0106
194103	HOLFRAM002998012650	20.36323	HO	Holstein	SAMN02671617	Btau_HOL_0107
194105	HOLFRAM004486041658	12.51355	HO	Holstein	SAMN02671619	Btau_HOL_0109
194106	HOLFRAM004493050102	19.84645	HO	Holstein	SAMN02671620	Btau_HOL_0110
194107	HOLFRAM004494050236	12.21548	HO	Holstein	SAMN02671621	Btau_HOL_0111
194109	HOLGBRM000000370161	4.440968	HO	Holstein	SAMN02671591	Btau_HOL_0054
194110	HOLNLDM000140915217	7.762581	HO	Holstein	SAMN02671668	Btau_HOL_0115
194111	HOLNLDM000170266664	7.313549	HO	Holstein	SAMN02671669	Btau_HOL_0116
194112	HOLNLDM000170475222	9.322258	HO	Holstein	SAMN02671487	Btau_HOL_0093
194113	HOLNLDM000175038880	8.086774	HO	Holstein	SAMN02671670	Btau_HOL_0117
194114	HOLNLDM000227414505	6.775161	HO	Holstein	SAMN02671472	Btau_HOL_0078
194115	HOLNLDM000288458773	9.208387	HO	Holstein	SAMN02671488	Btau_HOL_0094
194116	HOLNLDM000311651443	2.779677	HO	Holstein	SAMN02671671	Btau_HOL_0118
194117	HOLNLDM000316418898	15.33097	HO	Holstein	SAMN02671624	Btau_HOL_0114
194118	HOLNLDM000316419721	6.236774	HO	Holstein	SAMN02671672	Btau_HOL_0119
194119	HOLNLDM000341882275	8.851613	HO	Holstein	SAMN02671490	Btau_HOL_0096
194120	HOLNLDM000343990114	9.016774	HO	Holstein	SAMN02671491	Btau_HOL_0097
194121	HOLNLDM000355478033	9.166129	HO	Holstein	SAMN02671492	Btau_HOL_0098
194122	HOLNLDM000460508522	7.465161	HO	Holstein	SAMN02671673	Btau_HOL_0120
194123	HOLNLDM000460942030	6.884839	HO	Holstein	SAMN02671674	Btau_HOL_0121
194124	HOLNLDM000775328514	13.29129	HO	Holstein	SAMN02671592	Btau_HOL_0055
194125	HOLNLDM000775328514	7.782903	HO	Holstein	SAMN02671675	Btau_HOL_0122
194126	HOLNLDM000776846536	7.107097	HO	Holstein	SAMN02671473	Btau_HOL_0079
194127	HOLNLDM000780180664	6.575484	HO	Holstein	SAMN02671474	Btau_HOL_0080
194128	HOLNLDM000817118723	7.405161	HO	Holstein	SAMN02671475	Btau_HOL_0081
194129	HOLNLDM000829877874	13.13613	HO	Holstein	SAMN02671593	Btau_HOL_0056
194130	HOLSWEM000000045683	9.074516	HO	Holstein	SAMN02671476	Btau_HOL_0082
194131	HOLSWEM000000048202	9.81	HO	Holstein	SAMN02671477	Btau_HOL_0083
194132	HOLUSAM000001700553	9.845161	HO	Holstein	SAMN02671478	Btau_HOL_0084
194133	HOLUSAM000071451889	35.8071	HO	Holstein	SAMN09519613	HOLUSAM000071451889
194134	HOLUSAM000071852979	33.01774	HO	Holstein	SAMN09519612	HOLUSAM000071852979
194135	HOLUSAM000072306266	37.45226	HO	Holstein	SAMN09519632	HOLUSAM000072306266
194136	HOLUSAM000072495715	37.87452	HO	Holstein	SAMN09519629	HOLUSAM000072495715
194137	HOLUSAM000072512148	36.56097	HO	Holstein	SAMN09519620	HOLUSAM000072512148
194138	HOLUSAM000072826907	38.04548	HO	Holstein	SAMN09519611	HOLUSAM000072826907
194139	HOLUSAM000073986060	39.32549	HO	Holstein	SAMN09519609	HOLUSAM000073986060
194140	HOLUSAM000074072229	37.17194	HO	Holstein	SAMN09519606	HOLUSAM000074072229
194141	HOLUSAM000074284017	30.78226	HO	Holstein	SAMN09519603	HOLUSAM000074284017
194142	JERAUSM000A00000734	7.339677	JER	Jersey	SAMN02671597	Btau_JER_0001
194143	JERAUSM000A00000747	6.956774	JER	Jersey	SAMN02671598	Btau_JER_0002
194144	JERAUSM000A00000810	7.81129	JER	Jersey	SAMN02671599	Btau_JER_0003
194145	JERAUSM000A00001716	5.444193	JER	Jersey	SAMN02671600	Btau_JER_0004
194146	JERAUSM000A00003096	11.17032	JER	Jersey	SAMN02671601	Btau_JER_0005
194147	JERAUSM000A00008529	5.074839	JER	Jersey	SAMN02671602	Btau_JER_0006
194148	JERAUSM000A00010153	5.910323	JER	Jersey	SAMN02671603	Btau_JER_0007
194149	JERAUSM000A00011730	4.896451	JER	Jersey	SAMN02671604	Btau_JER_0008
194150	JERUSAM000000644410	8.715161	JER	Jersey	SAMN02671605	Btau_JER_0009
194151	JERUSAM000000646877	10.26677	JER	Jersey	SAMN02671606	Btau_JER_0010
194152	JERUSAM000000649797	9.972903	JER	Jersey	SAMN02671607	Btau_JER_0011
194153	JERUSAM000000650436	5.676774	JER	Jersey	SAMN02671608	Btau_JER_0012
194154	JERUSAM000000651268	11.10226	JER	Jersey	SAMN02671609	Btau_JER_0013
194155	JERUSAM000000652501	9.525806	JER	Jersey	SAMN02671610	Btau_JER_0014
194156	JERUSAM000000665185	10.00355	JER	Jersey	SAMN02671611	Btau_JER_0015
194157	REDNLDM000207288005	4.690322	HO	Holstein	SAMN02671677	Btau_HOL_0124
194158	REDNLDM000248268086	9.307096	HO	Holstein	SAMN02671493	Btau_HOL_0099
194159	REDNLDM000396647605	9.114516	HO	Holstein	SAMN02671494	Btau_HOL_0100
194160	REDNLDM000815222426	7.865807	HO	Holstein	SAMN02671495	Btau_HOL_0101
194161	UMCUSAU000000194161	8.63129	UNK	Unknown sample	SAMD00013606	SAMD00013606
194162	UMCUSAU000000194162	8.517742	UNK	Unknown sample	SAMD00013607	SAMD00013607
194163	UMCUSAU000000194163	9.038065	UNK	Unknown sample	SAMD00013609	SAMD00013609
194164	UMCUSAU000000194164	6.803226	UNK	Unknown sample	SAMD00013610	SAMD00013610
194165	UMCUSAU000000194165	8.835807	UNK	Unknown sample	SAMD00013611	SAMD00013611
